[CH3:9][c:6]([n:4]1[CH3:7])[c:5]([CH3:8])[n:3][c:2]1[SH:1]	[CH3:8][C:5]([NH:3]1)=[C:6]([CH3:9])[N:4]([CH3:7])[C:2]1=[S:1]	InChI=1S/C6H10N2S/c1-4-5(2)8(3)6(9)7-4/h1-3H3,(H,7,9)
[CH3:8][c:6]1[c:5]([CH3:7])[o:3][c:2]([SH:1])[n:4]1	[CH3:8][C:6]([NH:4]1)=[C:5]([CH3:7])[O:3][C:2]1=[S:1]	InChI=1S/C5H7NOS/c1-3-4(2)7-5(8)6-3/h1-2H3,(H,6,8)
[CH3:8][c:6]1[c:3]([CH3:7])[s:1][c:2]([SH:4])[n:5]1	[CH3:8][C:6]([NH:5]1)=[C:3]([CH3:7])[S:1][C:2]1=[S:4]	InChI=1S/C5H7NS2/c1-3-4(2)8-5(7)6-3/h1-2H3,(H,6,7)
[SH:4][c:2]1[n:5][c:6]([cH:8][cH:10][cH:9][cH:7]2)[c:3]2[s:1]1	[S:4]=[C:2]1[S:1][c:3]([cH:7][cH:9][cH:10][cH:8]2)[c:6]2[NH:5]1	InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)
[SH:7][C:5]([CH2:6][NH:4]1)=[N:3][C:2]1=[S:1]	[S:7]=[C:5]([CH2:6][NH:4]1)[NH:3][C:2]1=[S:1]	InChI=1S/C3H4N2S2/c6-2-1-4-3(7)5-2/h1H2,(H2,4,5,6,7)
[O:7]=[C:6]([CH2:5][O:3]1)[N:4]=[C:2]1[SH:1]	[O:7]=[C:6]([CH2:5][O:3]1)[NH:4][C:2]1=[S:1]	InChI=1S/C3H3NO2S/c5-2-1-6-3(7)4-2/h1H2,(H,4,5,7)
[O:6]=[C:3]1[S:1][C:2]([SH:4])=[N:5][CH2:7]1	[O:6]=[C:3]([CH2:7][NH:5]1)[S:1][C:2]1=[S:4]	InChI=1S/C3H3NOS2/c5-2-1-4-3(6)7-2/h1H2,(H,4,6)
[O:7]=[C:6]1[N:5]=[C:2]([SH:4])[S:1][CH2:3]1	[O:7]=[C:6]([CH2:3][S:1]1)[NH:5][C:2]1=[S:4]	InChI=1S/C3H3NOS2/c5-2-1-7-3(6)4-2/h1H2,(H,4,5,6)
[SH:7][C:5]([NH:8][N:6]=[CH:4]1)=[N:3][C:2]1=[S:1]	[S:1]=[C:2]([CH:4]=[N:6][NH:8]1)[NH:3][C:5]1=[S:7]	InChI=1S/C3H3N3S2/c7-2-1-4-6-3(8)5-2/h1H,(H2,5,6,7,8)
[SH:7][C:5]([NH:8][C:6]([NH:4]1)=[S:9])=[N:3][C:2]1=[S:1]	[S:7]=[C:5]([NH:8][C:6]([NH:4]1)=[S:9])[NH:3][C:2]1=[S:1]	InChI=1S/C3H3N3S3/c7-1-4-2(8)6-3(9)5-1/h(H3,4,5,6,7,8,9)
[O:8]=[C:5]1[NH:3][C:2]([SH:1])=[C:4]([c:7]2[cH:9][cH:11][cH:13][cH:12][cH:10]2)[NH:6]1	[O:8]=[C:5]([NH:6][CH:4]1[c:7]2[cH:9][cH:11][cH:13][cH:12][cH:10]2)[NH:3][C:2]1=[S:1]	InChI=1S/C9H8N2OS/c12-9-10-7(8(13)11-9)6-4-2-1-3-5-6/h1-5,13H,(H2,10,11,12)	InChI=1S/C9H8N2OS/c12-9-10-7(8(13)11-9)6-4-2-1-3-5-6/h1-5,7H,(H2,10,11,12,13)
[O:8]=[C:6]1[N:5]=[C:2]([SH:4])[S:1]/[C:3]1=[CH:7]/[c:9]1[cH:10][cH:12][cH:14][cH:13][cH:11]1	[O:8]=[C:6](/[C:3](/[S:1]1)=[CH:7]\[c:9]2[cH:10][cH:12][cH:14][cH:13][cH:11]2)[NH:5][C:2]1=[S:4]	InChI=1S/C10H7NOS2/c12-9-8(14-10(13)11-9)6-7-4-2-1-3-5-7/h1-6H,(H,11,12,13)
[SH:7][C:5]([CH:8]=[CH:6][NH:4]1)=[N:3][C:2]1=[S:1]	[S:7]=[C:5]([CH:8]=[CH:6][NH:4]1)[NH:3][C:2]1=[S:1]	InChI=1S/C4H4N2S2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)
[O:8]=[C:7]1[N:5]=[C:2]([SH:4])[S:1][CH:3]=[CH:6]1	[O:8]=[C:7]([CH:6]=[CH:3][S:1]1)[NH:5][C:2]1=[S:4]	InChI=1S/C4H3NOS2/c6-3-1-2-8-4(7)5-3/h1-2H,(H,5,6,7)
[O:8]=[C:5]([NH:9][c:7]1[c:4]2[nH:6][cH:10][n:11]1)[N:3]=[C:2]2[SH:1]	[O:8]=[C:5]([NH:9][c:7]1[c:4]2[nH:6][cH:10][n:11]1)[NH:3][C:2]2=[S:1]	InChI=1S/C5H4N4OS/c10-5-8-3-2(4(11)9-5)6-1-7-3/h1H,(H3,6,7,8,9,10,11)
[OH:9][C:7]([C:6]([NH:4]1)=[O:8])=[N:5][NH:3][C:2]1=[S:1]	[O:8]=[C:6]([C:7]([NH:5][NH:3]1)=[O:9])[NH:4][C:2]1=[S:1]	InChI=1S/C3H3N3O2S/c7-1-2(8)5-6-3(9)4-1/h(H,5,8)(H2,4,6,7,9)
[OH:9][C:7]([C:6]([NH:4]1)=[O:8])=[N:5][NH:3][C:2]1=[S:1]	[OH:9][C:7]([C:6]([NH:4]1)=[O:8])=[N:5][N:3]=[C:2]1[SH:1]	InChI=1S/C3H3N3O2S/c7-1-2(8)5-6-3(9)4-1/h(H,5,8)(H2,4,6,7,9)
[SH:5][c:3]1[n:6][n:4][n:2][s:1]1	[S:5]=[C:3]1[S:1][N:2]=[N:4][NH:6]1	InChI=1S/CHN3S2/c5-1-2-3-4-6-1/h(H,2,4,5)
[CH3:7][c:3]1[n:6][n:5][c:2]([SH:4])[s:1]1	[CH3:7][C:3]([S:1]1)=[N:6][NH:5][C:2]1=[S:4]	InChI=1S/C3H4N2S2/c1-2-4-5-3(6)7-2/h1H3,(H,5,6)
[CH3:8][NH:7][c:3]1[n:6][n:5][c:2]([SH:4])[s:1]1	[CH3:8][NH:7][C:3]([S:1]1)=[N:6][NH:5][C:2]1=[S:4]	InChI=1S/C3H5N3S2/c1-4-2-5-6-3(7)8-2/h1H3,(H,4,5)(H,6,7)
[CH3:10][O:9][CH2:8][NH:7][c:3]1[n:6][n:5][c:2]([SH:4])[s:1]1	[CH3:10][O:9][CH2:8][NH:7][C:3]([S:1]1)=[N:6][NH:5][C:2]1=[S:4]	InChI=1S/C4H7N3OS2/c1-8-2-5-3-6-7-4(9)10-3/h2H2,1H3,(H,5,6)(H,7,9)
[SH:9][c:8]1[n:7][n:4][c:2]2[s:1][cH:3][cH:6][n:5]12	[S:9]=[C:8]1[N:5]([CH:6]=[CH:3][S:1]2)[C:2]2=[N:4][NH:7]1	InChI=1S/C4H3N3S2/c8-3-5-6-4-7(3)1-2-9-4/h1-2H,(H,5,8)
[SH:1][c:2]1[n:3][n:5][c:7]2[n:4]1[n:6][cH:8][nH:9]2	[S:1]=[C:2]1[N:4]2[N:6]=[CH:8][NH:9][C:7]2=[N:5][NH:3]1	InChI=1S/C3H3N5S/c9-3-7-6-2-4-1-5-8(2)3/h1H,(H,7,9)(H,4,5,6)
[CH3:7][c:6]([nH:4]1)[n:5][n:3][c:2]1[SH:1]	[CH3:7][C:6]([NH:4]1)=[N:5][NH:3][C:2]1=[S:1]	InChI=1S/C3H5N3S/c1-2-4-3(7)6-5-2/h1H3,(H2,4,5,6,7)
[CH3:7][c:6]1[n:4][c:2]([SH:1])[n:3][nH:5]1	[CH3:7][C:6]([NH:4]1)=[N:5][NH:3][C:2]1=[S:1]	InChI=1S/C3H5N3S/c1-2-4-3(7)6-5-2/h1H3,(H2,4,5,6,7)
[SH:7][c:4]1[n:2][s:1][c:3](-[c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)[cH:6]1	[S:7]=[C:4]1[NH:2][S:1][C:3]([c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)=[CH:6]1	InChI=1S/C9H7NS2/c11-9-6-8(12-10-9)7-4-2-1-3-5-7/h1-6H,(H,10,11)
[CH3:10][c:7]([cH:4][c:2]1[SH:1])[n:5][n:3]1-[c:6]1[cH:8][cH:11][cH:13][cH:12][cH:9]1	[CH3:10][C:7]([NH:5][N:3]1[c:6]2[cH:8][cH:11][cH:13][cH:12][cH:9]2)=[CH:4][C:2]1=[S:1]	InChI=1S/C10H10N2S/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-7,13H,1H3	InChI=1S/C10H10N2S/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-7,11H,1H3
[CH3:8][c:7]1[n:5][n:3]([CH3:6])[c:2]([SH:1])[cH:4]1	[CH3:8][C:7]([NH:5][N:3]1[CH3:6])=[CH:4][C:2]1=[S:1]	InChI=1S/C5H8N2S/c1-4-3-5(8)7(2)6-4/h3,8H,1-2H3	InChI=1S/C5H8N2S/c1-4-3-5(8)7(2)6-4/h3,6H,1-2H3
[CH3:8][c:4]([c:7]([CH3:9])[n:5][n:3]1[CH3:6])[c:2]1[SH:1]	[CH3:8][C:4]1=[C:7]([CH3:9])[NH:5][N:3]([CH3:6])[C:2]1=[S:1]	InChI=1S/C6H10N2S/c1-4-5(2)7-8(3)6(4)9/h9H,1-3H3	InChI=1S/C6H10N2S/c1-4-5(2)7-8(3)6(4)9/h7H,1-3H3
[SH:8][c:7]([cH:6][cH:4]1)[n:5][n:3][c:2]1[SH:1]	[SH:1][C:2]([CH:4]=[CH:6]1)=[N:3][NH:5][C:7]1=[S:8]	InChI=1S/C4H4N2S2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)
[CH3:3][S:1][c:2]([cH:5][cH:7]1)[n:4][n:6][c:8]1[SH:9]	[CH3:3][S:1][C:2]([CH:5]=[CH:7]1)=[N:4][NH:6][C:8]1=[S:9]	InChI=1S/C5H6N2S2/c1-9-5-3-2-4(8)6-7-5/h2-3H,1H3,(H,6,8)
[OH:8][C:7]([CH:6]=[CH:4]1)=[N:5][NH:3][C:2]1=[S:1]	[O:8]=[C:7]([CH:6]=[CH:4]1)[NH:5][N:3]=[C:2]1[SH:1]	InChI=1S/C4H4N2OS/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)
[SH:7][C:5]([S:3]1)=[N:6][NH:4][C:2]1=[S:1]	[SH:7][c:5]1[n:6][n:4][c:2]([SH:1])[s:3]1	InChI=1S/C2H2N2S3/c5-1-3-4-2(6)7-1/h(H,3,5)(H,4,6)
[CH3:8][S:7][C:5]([S:3]1)=[N:6][NH:4][C:2]1=[S:1]	[CH3:8][S:7][c:5]1[n:6][n:4][c:2]([SH:1])[s:3]1	InChI=1S/C3H4N2S3/c1-7-3-5-4-2(6)8-3/h1H3,(H,4,6)
[NH2:4][C:2]([NH:3][c:5]1[cH:6][cH:8][cH:10][cH:9][cH:7]1)=[NH:1]	[NH2:1][C:2]([NH2:4])=[N:3][c:5]1[cH:6][cH:8][cH:10][cH:9][cH:7]1	InChI=1S/C7H9N3/c8-7(9)10-6-4-2-1-3-5-6/h1-5H,(H4,8,9,10)
[NH2:4][C:2]([NH:3][NH2:5])=[NH:1]	[NH2:1][C:2]([NH2:4])=[N:3][NH2:5]	InChI=1S/CH6N4/c2-1(3)5-4/h4H2,(H4,2,3,5)
[NH2:5][C:3]([NH:2][OH:1])=[NH:4]	[NH2:4][C:3]([NH2:5])=[N:2][OH:1]	InChI=1S/CH5N3O/c2-1(3)4-5/h5H,(H4,2,3,4)
[NH2:7][C:5]([NH:3][C:2]([NH2:4])=[O:1])=[NH:6]	[NH2:7][C:5]([NH2:6])=[N:3][C:2]([NH2:4])=[O:1]	InChI=1S/C2H6N4O/c3-1(4)6-2(5)7/h(H6,3,4,5,6,7)
[NH2:12][C:8]([NH:5][NH:3][C:2]([c:4]1[cH:6][cH:9][cH:13][cH:10][cH:7]1)=[O:1])=[NH:11]	[NH2:12][C:8]([NH2:11])=[N:5][NH:3][C:2]([c:4]1[cH:6][cH:9][cH:13][cH:10][cH:7]1)=[O:1]	InChI=1S/C8H10N4O/c9-8(10)12-11-7(13)6-4-2-1-3-5-6/h1-5H,(H,11,13)(H4,9,10,12)
[NH2:4][C:2]([NH:3][NH:5][c:6]1[cH:7][cH:9][cH:11][cH:10][cH:8]1)=[NH:1]	[NH2:4][C:2]([NH2:1])=[N:3][NH:5][c:6]1[cH:7][cH:9][cH:11][cH:10][cH:8]1	InChI=1S/C7H10N4/c8-7(9)11-10-6-4-2-1-3-5-6/h1-5,10H,(H4,8,9,11)
[CH3:3][O:1][NH:2][C:4]([NH2:6])=[NH:5]	[CH3:3][O:1][N:2]=[C:4]([NH2:6])[NH2:5]	InChI=1S/C2H7N3O/c1-6-5-2(3)4/h1H3,(H4,3,4,5)
[NH2:12][C:9]([NH:6][CH2:3][O:1][c:2]1[cH:4][cH:7][cH:10][cH:8][cH:5]1)=[NH:11]	[NH2:12][C:9]([NH2:11])=[N:6][CH2:3][O:1][c:2]1[cH:4][cH:7][cH:10][cH:8][cH:5]1	InChI=1S/C8H11N3O/c9-8(10)11-6-12-7-4-2-1-3-5-7/h1-5H,6H2,(H4,9,10,11)
[CH3:7][CH2:5][O:3][C:2]([NH:4][C:6]([NH2:9])=[NH:8])=[O:1]	[CH3:7][CH2:5][O:3][C:2]([N:4]=[C:6]([NH2:9])[NH2:8])=[O:1]	InChI=1S/C4H9N3O2/c1-2-9-4(8)7-3(5)6/h2H2,1H3,(H4,5,6,7,8)
[NH2:7][C:5]([NH:3][C:2]([NH2:4])=[S:1])=[NH:6]	[NH2:7][C:5]([NH2:6])=[N:3][C:2]([NH2:4])=[S:1]	InChI=1S/C2H6N4S/c3-1(4)6-2(5)7/h(H6,3,4,5,6,7)
[NH2:8][C:6]([NH:4][S:1]([O:3][NH2:5])=[O:2])=[NH:7]	[NH2:8][C:6]([NH2:7])=[N:4][S:1]([O:3][NH2:5])=[O:2]	InChI=1S/CH6N4O2S/c2-1(3)5-8(6)7-4/h4H2,(H4,2,3,5)
[NH2:6][C:4]([NH:3][C:2]#[N:1])=[NH:5]	[NH2:6][C:4]([NH2:5])=[N:3][C:2]#[N:1]	InChI=1S/C2H4N4/c3-1-6-2(4)5/h(H4,4,5,6)
[NH2:7][C:5]([NH:4][N+:2]([O-:3])=[O:1])=[NH:6]	[NH2:7][C:5]([NH2:6])=[N:4][N+:2]([O-:3])=[O:1]	InChI=1S/CH4N4O2/c2-1(3)4-5(6)7/h(H4,2,3,4)
[CH3:8][c:6]1[cH:3][s:1][c:2]([NH:5][C:7]([NH2:10])=[NH:9])[n:4]1	[CH3:8][c:6]1[cH:3][s:1][c:2]([N:5]=[C:7]([NH2:10])[NH2:9])[n:4]1	InChI=1S/C5H8N4S/c1-3-2-10-5(8-3)9-4(6)7/h2H,1H3,(H4,6,7,8,9)
[CH3:4][C:2]([NH:3][c:5]1[cH:6][cH:8][cH:10][cH:9][cH:7]1)=[NH:1]	[CH3:4]/[C:2](/[NH2:1])=[N:3]\[c:5]1[cH:6][cH:8][cH:10][cH:9][cH:7]1	InChI=1S/C8H10N2/c1-7(9)10-8-5-3-2-4-6-8/h2-6H,1H3,(H2,9,10)
[CH3:7][c:4]1[n:2][s:1][c:3](/[N:6]=[C:8](/[c:10]2[cH:12][cH:14][cH:16][cH:15][cH:13]2)\[NH:9][CH3:11])[n:5]1	[CH3:7][c:4]1[n:2][s:1][c:3]([NH:6]/[C:8](/[c:10]2[cH:12][cH:14][cH:16][cH:15][cH:13]2)=[N:9]/[CH3:11])[n:5]1	InChI=1S/C11H12N4S/c1-8-13-11(16-15-8)14-10(12-2)9-6-4-3-5-7-9/h3-7H,1-2H3,(H,12,13,14,15)
[CH2:8]1[NH:6][CH:3]=[N:1][c:2]2[c:4]1[cH:7][cH:10][cH:9][cH:5]2	[CH2:8]1[N:6]=[CH:3][NH:1][c:2]2[c:4]1[cH:7][cH:10][cH:9][cH:5]2	InChI=1S/C8H8N2/c1-2-4-8-7(3-1)5-9-6-10-8/h1-4,6H,5H2,(H,9,10)
[CH2:6]1[CH2:3][S:1][C:2]([NH:5][c:8]2[cH:9][cH:11][cH:13][cH:12][cH:10]2)=[N:4][CH2:7]1	[CH2:6]([CH2:7][NH:4]1)[CH2:3][S:1]/[C:2]1=[N:5]\[c:8]1[cH:9][cH:11][cH:13][cH:12][cH:10]1	InChI=1S/C10H12N2S/c1-2-5-9(6-3-1)12-10-11-7-4-8-13-10/h1-3,5-6H,4,7-8H2,(H,11,12)
[CH3:13][CH2:12][NH:10][C:6]1=[N:7][c:4]([cH:8][cH:11][cH:9][cH:5]2)[c:2]2[O:1][CH2:3]1	[CH3:13][CH2:12]/[N:10]=[C:6]1/[NH:7][c:4]([cH:8][cH:11][cH:9][cH:5]2)[c:2]2[O:1][CH2:3]1	InChI=1S/C10H12N2O/c1-2-11-10-7-13-9-6-4-3-5-8(9)12-10/h3-6H,2,7H2,1H3,(H,11,12)
[CH2:3]1[O:1][c:2]([cH:5][cH:9][cH:11][cH:8]2)[c:4]2[N:7]=[C:6]1[NH:10][c:12]1[cH:13][cH:15][cH:17][cH:16][cH:14]1	[CH2:3]1[O:1][c:2]([cH:5][cH:9][cH:11][cH:8]2)[c:4]2[NH:7]/[C:6]1=[N:10]/[c:12]1[cH:13][cH:15][cH:17][cH:16][cH:14]1	InChI=1S/C14H12N2O/c1-2-6-11(7-3-1)15-14-10-17-13-9-5-4-8-12(13)16-14/h1-9H,10H2,(H,15,16)
[NH2:9][C:5]([O:3]1)=[N:8][c:6]([cH:10][cH:12][cH:11][cH:7]2)[c:4]2[C:2]1=[O:1]	[NH:9]=[C:5]([NH:8][c:6]1[c:4]2[cH:7][cH:11][cH:12][cH:10]1)[O:3][C:2]2=[O:1]	InChI=1S/C8H6N2O2/c9-8-10-6-4-2-1-3-5(6)7(11)12-8/h1-4H,(H2,9,10)
[O:1]=[C:2]1[O:3][C:5]([NH:9][c:12]2[cH:14][cH:16][cH:18][cH:17][cH:15]2)=[N:8][c:6]2[c:4]1[cH:7][cH:11][cH:13][cH:10]2	[O:1]=[C:2]([c:4]([cH:7][cH:11][cH:13][cH:10]1)[c:6]1[NH:8]1)[O:3]/[C:5]1=[N:9]\[c:12]1[cH:14][cH:16][cH:18][cH:17][cH:15]1	InChI=1S/C14H10N2O2/c17-13-11-8-4-5-9-12(11)16-14(18-13)15-10-6-2-1-3-7-10/h1-9H,(H,15,16)
[CH2:8]1[NH:6][C:2]2=[N:5][CH2:9][CH2:7][CH2:3][O:1]2[CH2:4]1	[CH2:8]([CH2:4]1)[N:6]=[C:2]2[O:1]1[CH2:3][CH2:7][CH2:9][NH:5]2	InChI=1S/C6H11N2O/c1-2-7-6-8-3-5-9(6)4-1/h1-5H2,(H,7,8)
[O:1]=[C:2]1[N:3]([CH2:6][CH2:10][NH:9]2)[C:5]2=[N:8][CH2:7][CH2:4]1	[O:1]=[C:2]([CH2:4][CH2:7][NH:8]1)[N:3]2[C:5]1=[N:9][CH2:10][CH2:6]2	InChI=1S/C6H9N3O/c10-5-1-2-7-6-8-3-4-9(5)6/h1-4H2,(H,7,8)
[NH2:4][c:2]1[n:1][cH:3][cH:6][cH:7][cH:5]1	[NH:4]=[C:2]1[NH:1][CH:3]=[CH:6][CH:7]=[CH:5]1	InChI=1S/C5H6N2/c6-5-3-1-2-4-7-5/h1-4H,(H2,6,7)
[cH:13]([cH:12][cH:10]1)[cH:11][cH:9][c:7]1[NH:4][c:2]1[n:1][cH:3][cH:6][cH:8][cH:5]1	[cH:13]([cH:12][cH:10]1)[cH:11][cH:9][c:7]1/[N:4]=[C:2]1/[NH:1][CH:3]=[CH:6][CH:8]=[CH:5]1	InChI=1S/C11H10N2/c1-2-6-10(7-3-1)13-11-8-4-5-9-12-11/h1-9H,(H,12,13)
[CH3:4][C:2]([NH:3][c:5]1[n:6][cH:8][cH:10][cH:9][cH:7]1)=[O:1]	[CH3:4][C:2](/[N:3]=[C:5]1/[NH:6][CH:8]=[CH:10][CH:9]=[CH:7]1)=[O:1]	InChI=1S/C7H8N2O/c1-6(10)9-7-4-2-3-5-8-7/h2-5H,1H3,(H,8,9,10)
[O:5]=[C:4]([CH:2]([Cl:3])[Cl:1])[NH:6][c:7]1[n:8][cH:10][cH:12][cH:11][cH:9]1	[O:5]=[C:4]([CH:2]([Cl:3])[Cl:1])/[N:6]=[C:7]1/[NH:8][CH:10]=[CH:12][CH:11]=[CH:9]1	InChI=1S/C7H6Cl2N2O/c8-6(9)7(12)11-5-3-1-2-4-10-5/h1-4,6H,(H,10,11,12)
[O:6]=[C:5]([C:2]([Cl:4])([Cl:3])[Cl:1])[NH:7][c:8]1[n:9][cH:11][cH:13][cH:12][cH:10]1	[O:6]=[C:5]([C:2]([Cl:4])([Cl:3])[Cl:1])/[N:7]=[C:8]1/[NH:9][CH:11]=[CH:13][CH:12]=[CH:10]1	InChI=1S/C7H5Cl3N2O/c8-7(9,10)6(13)12-5-3-1-2-4-11-5/h1-4H,(H,11,12,13)
[CH3:5][S:1]([NH:4][c:6]1[n:7][cH:9][cH:11][cH:10][cH:8]1)(=[O:3])=[O:2]	[CH3:5][S:1](/[N:4]=[C:6]1/[NH:7][CH:9]=[CH:11][CH:10]=[CH:8]1)(=[O:3])=[O:2]	InChI=1S/C6H8N2O2S/c1-11(9,10)8-6-4-2-3-5-7-6/h2-5H,1H3,(H,7,8)
[O:3]=[S:1]([c:5]1[cH:7][cH:11][cH:15][cH:12][cH:8]1)([NH:4][c:6]1[n:9][cH:13][cH:16][cH:14][cH:10]1)=[O:2]	[O:3]=[S:1]([c:5]1[cH:7][cH:11][cH:15][cH:12][cH:8]1)(/[N:4]=[C:6]1/[NH:9][CH:13]=[CH:16][CH:14]=[CH:10]1)=[O:2]	InChI=1S/C11H10N2O2S/c14-16(15,10-6-2-1-3-7-10)13-11-8-4-5-9-12-11/h1-9H,(H,12,13)
[NH2:4][c:2]1[n:1][c:3]2[cH:7][cH:10][cH:11][cH:9][c:6]2[cH:8][cH:5]1	[NH:4]=[C:2]1[NH:1][c:3]([cH:7][cH:10][cH:11][cH:9]2)[c:6]2[CH:8]=[CH:5]1	InChI=1S/C9H8N2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,(H2,10,11)
[O:6]=[C:5]([C:2]([Cl:4])([Cl:3])[Cl:1])[NH:7][c:8]1[n:9][c:11]2[cH:14][cH:16][cH:17][cH:15][c:13]2[cH:12][cH:10]1	[O:6]=[C:5]([C:2]([Cl:4])([Cl:3])[Cl:1])/[N:7]=[C:8]1/[NH:9][c:11]([cH:14][cH:16][cH:17][cH:15]2)[c:13]2[CH:12]=[CH:10]1	InChI=1S/C11H7Cl3N2O/c12-11(13,14)10(17)16-9-6-5-7-3-1-2-4-8(7)15-9/h1-6H,(H,15,16,17)
[NH2:4][c:2]1[n:1][cH:3][cH:6][c:7]2[cH:9][cH:11][cH:10][cH:8][c:5]12	[NH:4]=[C:2]1[NH:1][CH:3]=[CH:6][c:7]2[c:5]1[cH:8][cH:10][cH:11][cH:9]2	InChI=1S/C9H8N2/c10-9-8-4-2-1-3-7(8)5-6-11-9/h1-6H,(H2,10,11)
[NH2:4][c:2]1[n:1][c:3]2[cH:7][cH:11][cH:14][cH:10][c:6]2[c:8]2[cH:12][cH:15][cH:13][cH:9][c:5]12	[NH:4]=[C:2]1[NH:1][c:3]([cH:7][cH:11][cH:14][cH:10]2)[c:6]2-[c:8]2[c:5]1[cH:9][cH:13][cH:15][cH:12]2	InChI=1S/C13H10N2/c14-13-11-7-2-1-5-9(11)10-6-3-4-8-12(10)15-13/h1-8H,(H2,14,15)
[NH2:5][c:3]1[cH:6][c:7]2[cH:9][cH:11][cH:10][cH:8][c:4]2[n:2][n:1]1	[NH:5]=[C:3]1[NH:1][N:2]=[C:4]([CH:8]=[CH:10][CH:11]=[CH:9]2)[C:7]2=[CH:6]1	InChI=1S/C8H7N3/c9-8-5-6-3-1-2-4-7(6)10-11-8/h1-5H,(H2,9,11)
[NH2:5][c:2]1[n:1][cH:3][cH:6][cH:7][n:4]1	[NH:5]=[C:2]1[N:4]=[CH:7][CH:6]=[CH:3][NH:1]1	InChI=1S/C4H5N3/c5-4-6-2-1-3-7-4/h1-3H,(H2,5,6,7)
[CH3:9][N:4]1[C:2]([NH2:5])=[N:1][c:3]2[cH:7][cH:11][cH:13][c:10]3[cH:14][cH:15][cH:12][c:8]1[c:6]23	[CH3:9][N:4]([c:8]1[cH:12][cH:15][cH:14][c:10]2[cH:13][cH:11][cH:7][c:3]([NH:1]3)[c:6]12)[C:2]3=[NH:5]	InChI=1S/C12H11N3/c1-15-10-7-3-5-8-4-2-6-9(11(8)10)14-12(15)13/h2-7H,1H3,(H2,13,14)
[NH2:5][c:3]1[cH:6][cH:7][cH:4][n:2][n:1]1	[NH:5]=[C:3]1[NH:1][N:2]=[CH:4][CH:7]=[CH:6]1	InChI=1S/C4H5N3/c5-4-2-1-3-6-7-4/h1-3H,(H2,5,7)
[NH2:5][c:3]1[n:1][n:2][cH:4][c:7]2[cH:9][cH:11][cH:10][cH:8][c:6]12	[NH:5]=[C:3]1[NH:1][N:2]=[CH:4][c:7]2[c:6]1[cH:8][cH:10][cH:11][cH:9]2	InChI=1S/C8H7N3/c9-8-7-4-2-1-3-6(7)5-10-11-8/h1-5H,(H2,9,11)
[NH2:7][c:4]([c:8]1[cH:10][cH:12][cH:11][cH:9][c:6]11)[n:2][n:1][c:3]1[NH2:5]	[NH2:7][C:4]([c:8]1[c:6]2[cH:9][cH:11][cH:12][cH:10]1)=[N:2][NH:1][C:3]2=[NH:5]	InChI=1S/C8H8N4/c9-7-5-3-1-2-4-6(5)8(10)12-11-7/h1-4H,(H2,9,11)(H2,10,12)
[CH3:9][c:7]1[c:4]([CH3:8])[n:2][n:1][c:3]([NH2:6])[n:5]1	[CH3:9][C:7]([C:4]([CH3:8])=[N:2][NH:1]1)=[N:5][C:3]1=[NH:6]	InChI=1S/C5H8N4/c1-3-4(2)8-9-5(6)7-3/h1-2H3,(H2,6,7,9)
[NH2:6][c:4]1[n:2][n:1][n:3][c:5]2[cH:8][cH:10][cH:11][cH:9][c:7]12	[NH:6]=[C:4]1[NH:2][N:1]=[N:3][c:5]2[c:7]1[cH:9][cH:11][cH:10][cH:8]2	InChI=1S/C7H6N4/c8-7-5-3-1-2-4-6(5)9-11-10-7/h1-4H,(H2,8,9,10)
[NH2:6][c:4]1[n:2][n:1][n:3][c:5]2[cH:8][cH:10][cH:11][cH:9][c:7]12	[NH:6]=[C:4]1[N:2]=[N:1][NH:3][c:5]2[c:7]1[cH:9][cH:11][cH:10][cH:8]2	InChI=1S/C7H6N4/c8-7-5-3-1-2-4-6(5)9-11-10-7/h1-4H,(H2,8,9,10)
[NH2:4][c:2]1[n:1][c:3]2[cH:7][cH:10][cH:11][cH:9][c:6]2[n:8][cH:5]1	[NH:4]=[C:2]1[NH:1][c:3]([cH:7][cH:10][cH:11][cH:9]2)[c:6]2[N:8]=[CH:5]1	InChI=1S/C8H7N3/c9-8-5-10-6-3-1-2-4-7(6)11-8/h1-5H,(H2,9,11)
[NH2:5][c:2]1[n:1][c:3]2[cH:7][cH:10][cH:11][cH:9][c:6]2[cH:8][n:4]1	[NH:5]=[C:2]1[N:4]=[CH:8][c:6]([cH:9][cH:11][cH:10][cH:7]2)[c:3]2[NH:1]1	InChI=1S/C8H7N3/c9-8-10-5-6-3-1-2-4-7(6)11-8/h1-5H,(H2,9,10,11)
